StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       44,      00,   190501,   2.86,   30.1,   -.91,   -.91,   -.17,    -.6,      0,   1083,   -.17,   -.06,   -.36,  -1.19,   -.74,  -1.12,   -.77,   20.4,   39.9,
       44,      00,   190502,    3.2,   27.5,   -.64,   -.64,    .52,    .06,      0,   1062,    .25,   -.03,    .06,   -.95,   -.65,   -.98,  -1.03,   18.7,   36.2,
       44,      00,   190503,   2.42,     47,  -1.24,  -1.24,  -1.98,  -1.24,      0,    573,  -1.01,   -.47,   -.59,   -1.2,  -1.24,  -1.09,  -1.46,   35.1,   58.8,
       44,      00,   190504,   3.09,   54.1,  -1.21,  -1.21,    -.3,  -1.21,      0,    325,   -.17,   -.88,   -.57,   -.62,   -1.3,   -.95,  -1.64,   41.9,   66.4,
       44,      00,   190505,   4.75,   65.8,    .19,    -.9,    .56,   -.46,     99,     68,    .61,    .35,   -.33,   -.23,   -.92,   -.72,   -1.4,   54.1,   77.6,
       44,      00,   190506,   4.29,   71.9,     .4,   -.57,     .7,    .36,    217,      5,     .3,    .58,    .36,    -.2,   -.72,   -.92,  -1.49,   60.9,   82.9,
       44,      00,   190507,   7.35,     75,   1.63,   1.63,    3.8,   1.63,    327,      0,   2.03,   1.42,   1.44,    .69,    .35,   -.43,  -1.09,   65.5,   84.5,
       44,      00,   190508,      5,   72.4,   1.97,   1.97,   1.54,   1.97,    246,      1,     .6,   1.51,   1.33,     .8,    .62,   -.09,  -1.14,   62.3,   82.5,
       44,      00,   190509,   2.98,   67.8,   1.79,   1.79,    .08,   1.76,    127,     36,   -.11,    .15,    .98,    .89,    .43,   -.07,   -.93,   56.4,   79.2,
       44,      00,   190510,   2.64,   56.2,   1.57,   1.57,   -.13,    1.4,     13,    273,   -.18,   -.38,   -.08,    .83,    .42,    .19,   -.99,   44.1,   68.3,
